trade_date,Position_Changing,Factor
2015-03-04,0,
2015-03-05,0,
2015-03-06,0,
2015-03-09,1,317.90523475350096
2015-03-10,0,
2015-03-11,0,
2015-03-12,0,
2015-03-13,0,
2015-03-16,1,45.921100140765404
2015-03-17,0,
2015-03-18,0,
2015-03-19,0,
2015-03-20,0,
2015-03-23,1,647.7931055297194
2015-03-24,0,
2015-03-25,0,
2015-03-26,0,
2015-03-27,0,
2015-03-30,1,751.3195896864045
2015-03-31,0,
2015-04-01,0,
2015-04-02,0,
2015-04-03,0,
2015-04-07,1,581.3072176160061
2015-04-08,0,
2015-04-09,0,
2015-04-10,0,
2015-04-13,1,622.6530580462396
2015-04-14,0,
2015-04-15,0,
2015-04-16,0,
2015-04-17,0,
2015-04-20,1,939.8228310902834
2015-04-21,0,
2015-04-22,0,
2015-04-23,0,
2015-04-24,0,
2015-04-27,1,1452.4051715122664
2015-04-28,0,
2015-04-29,0,
2015-04-30,0,
2015-05-04,1,942.4995831651988
2015-05-05,0,
2015-05-06,0,
2015-05-07,0,
2015-05-08,0,
2015-05-11,1,333.33756542432025
2015-05-12,0,
2015-05-13,0,
2015-05-14,0,
2015-05-15,0,
2015-05-18,1,179.52739350984035
2015-05-19,0,
2015-05-20,0,
2015-05-21,0,
2015-05-22,0,
2015-05-25,1,138.15197202254782
2015-05-26,0,
2015-05-27,0,
2015-05-28,0,
2015-05-29,0,
2015-06-01,1,447.73919618193815
2015-06-02,0,
2015-06-03,0,
2015-06-04,0,
2015-06-05,0,
2015-06-08,1,472.56059860763753
2015-06-09,0,
2015-06-10,0,
2015-06-11,0,
2015-06-12,0,
2015-06-15,1,1414.9040659016414
2015-06-16,0,
2015-06-17,0,
2015-06-18,0,
2015-06-19,0,
2015-06-23,1,889.263008756977
2015-06-24,0,
2015-06-25,0,
2015-06-26,0,
2015-06-29,1,408.3545633433481
2015-06-30,0,
2015-07-01,0,
2015-07-02,0,
2015-07-03,0,
2015-07-06,1,142.7732609734033
2015-07-07,0,
2015-07-08,0,
2015-07-09,0,
2015-07-10,0,
2015-07-13,1,356.71956011910714
2015-07-14,0,
2015-07-15,0,
