trade_date,Position_Changing,Factor
2016-02-18,0,
2016-02-19,0,
2016-02-22,1,11.389974614423181
2016-02-23,0,
2016-02-24,0,
2016-02-25,0,
2016-02-26,0,
2016-02-29,1,8.317985136088284
2016-03-01,0,
2016-03-02,0,
2016-03-03,0,
2016-03-04,0,
2016-03-07,1,4.955215663166628
2016-03-08,0,
2016-03-09,0,
2016-03-10,0,
2016-03-11,0,
2016-03-14,1,-1.3669859478197615
2016-03-15,0,
2016-03-16,0,
2016-03-17,0,
2016-03-18,0,
2016-03-21,1,8.235556377164212
2016-03-22,0,
2016-03-23,0,
2016-03-24,0,
2016-03-25,0,
2016-03-28,1,35.22004578220468
2016-03-29,0,
2016-03-30,0,
2016-03-31,0,
2016-04-01,0,
2016-04-05,1,40.17530227103371
2016-04-06,0,
2016-04-07,0,
2016-04-08,0,
2016-04-11,1,44.17300816058146
2016-04-12,0,
2016-04-13,0,
2016-04-14,0,
2016-04-15,0,
2016-04-18,1,43.39903974856455
2016-04-19,0,
2016-04-20,0,
2016-04-21,0,
2016-04-22,0,
2016-04-25,1,3.441919693232578
2016-04-26,0,
2016-04-27,0,
2016-04-28,0,
2016-04-29,0,
2016-05-03,1,-3.752900398958739
2016-05-04,0,
2016-05-05,0,
2016-05-06,0,
2016-05-09,1,-0.3967709030622092
2016-05-10,0,
2016-05-11,0,
2016-05-12,0,
2016-05-13,0,
2016-05-16,1,9.239197316532024
2016-05-17,0,
2016-05-18,0,
2016-05-19,0,
2016-05-20,0,
2016-05-23,1,9.580251452330174
2016-05-24,0,
2016-05-25,0,
2016-05-26,0,
2016-05-27,0,
2016-05-30,1,8.93039150770482
2016-05-31,0,
2016-06-01,0,
2016-06-02,0,
2016-06-03,0,
2016-06-06,1,-2.3230998943729366
2016-06-07,0,
2016-06-08,0,
2016-06-13,1,-0.66393374033457
2016-06-14,0,
2016-06-15,0,
2016-06-16,0,
2016-06-17,0,
2016-06-20,1,0.8537736800357864
2016-06-21,0,
2016-06-22,0,
2016-06-23,0,
2016-06-24,0,
2016-06-27,1,2.693020693286371
2016-06-28,0,
2016-06-29,0,
2016-06-30,0,
2016-07-01,0,
2016-07-04,1,-2.4739904076058608
2016-07-05,0,
2016-07-06,0,
2016-07-07,0,
2016-07-08,0,
2016-07-11,1,10.16979109241975
2016-07-12,0,
2016-07-13,0,
2016-07-14,0,
2016-07-15,0,
2016-07-18,1,39.830956752436556
2016-07-19,0,
2016-07-20,0,
2016-07-21,0,
2016-07-22,0,
2016-07-25,1,43.17981068350438
2016-07-26,0,
2016-07-27,0,
2016-07-28,0,
2016-07-29,0,
2016-08-01,1,25.52981978755547
2016-08-02,0,
2016-08-03,0,
2016-08-04,0,
2016-08-05,0,
2016-08-08,1,-3.3932651685883357
2016-08-09,0,
2016-08-10,0,
2016-08-11,0,
2016-08-12,0,
2016-08-15,1,0.42077325516636677
2016-08-16,0,
2016-08-17,0,
2016-08-18,0,
2016-08-19,0,
2016-08-22,1,15.744127029365652
2016-08-23,0,
2016-08-24,0,
2016-08-25,0,
2016-08-26,0,
2016-08-29,1,30.019388537972013
2016-08-30,0,
2016-08-31,0,
2016-09-01,0,
2016-09-02,0,
2016-09-05,1,23.747846901492824
2016-09-06,0,
2016-09-07,0,
2016-09-08,0,
2016-09-09,0,
2016-09-12,1,8.155625357102124
2016-09-13,0,
2016-09-14,0,
2016-09-19,1,-0.7193532640709569
2016-09-20,0,
2016-09-21,0,
2016-09-22,0,
2016-09-23,0,
2016-09-26,1,8.284914941814453
2016-09-27,0,
2016-09-28,0,
2016-09-29,0,
2016-09-30,0,
2016-10-10,1,13.223358591421274
2016-10-11,0,
2016-10-12,0,
2016-10-13,0,
2016-10-14,0,
2016-10-17,1,-3.371751720328234
2016-10-18,0,
2016-10-19,0,
2016-10-20,0,
2016-10-21,0,
2016-10-24,1,-2.197389814455926
2016-10-25,0,
2016-10-26,0,
2016-10-27,0,
2016-10-28,0,
2016-10-31,1,37.49580756451119
2016-11-01,0,
2016-11-02,0,
2016-11-03,0,
2016-11-04,0,
2016-11-07,1,40.69769593505121
2016-11-08,0,
2016-11-09,0,
2016-11-10,0,
2016-11-11,0,
2016-11-14,1,40.441441185620505
2016-11-15,0,
2016-11-16,0,
2016-11-17,0,
2016-11-18,0,
2016-11-21,1,38.59932485992219
2016-11-22,0,
2016-11-23,0,
2016-11-24,0,
2016-11-25,0,
2016-11-28,1,41.96524340574706
2016-11-29,0,
2016-11-30,0,
2016-12-01,0,
2016-12-02,0,
2016-12-05,1,42.96729858337177
2016-12-06,0,
2016-12-07,0,
2016-12-08,0,
2016-12-09,0,
2016-12-12,1,31.064930242969073
2016-12-13,0,
2016-12-14,0,
2016-12-15,0,
2016-12-16,0,
2016-12-19,1,-11.161314180081131
2016-12-20,0,
2016-12-21,0,
2016-12-22,0,
2016-12-23,0,
2016-12-26,1,1.0627067413404778
2016-12-27,0,
2016-12-28,0,
2016-12-29,0,
2016-12-30,0,
2017-01-03,1,10.159523706992978
2017-01-04,0,
2017-01-05,0,
2017-01-06,0,
2017-01-09,1,13.155573828729047
2017-01-10,0,
2017-01-11,0,
2017-01-12,0,
2017-01-13,0,
2017-01-16,1,14.745426703873708
2017-01-17,0,
2017-01-18,0,
2017-01-19,0,
2017-01-20,0,
2017-01-23,1,11.908630560020544
2017-01-24,0,
2017-01-25,0,
2017-01-26,0,
2017-02-03,1,10.930868224985655
2017-02-06,1,13.15406492119165
2017-02-07,0,
2017-02-08,0,
2017-02-09,0,
2017-02-10,0,
2017-02-13,1,41.81926323417869
2017-02-14,0,
2017-02-15,0,
2017-02-16,0,
2017-02-17,0,
2017-02-20,1,42.38387067189811
2017-02-21,0,
2017-02-22,0,
2017-02-23,0,
2017-02-24,0,
2017-02-27,1,40.271170415604644
2017-02-28,0,
2017-03-01,0,
2017-03-02,0,
2017-03-03,0,
2017-03-06,1,36.3304946914535
2017-03-07,0,
2017-03-08,0,
2017-03-09,0,
2017-03-10,0,
2017-03-13,1,15.959645900935307
2017-03-14,0,
2017-03-15,0,
2017-03-16,0,
2017-03-17,0,
2017-03-20,1,1.4964406099804843
2017-03-21,0,
2017-03-22,0,
2017-03-23,0,
2017-03-24,0,
2017-03-27,1,0.08607726808697874
2017-03-28,0,
2017-03-29,0,
2017-03-30,0,
2017-03-31,0,
2017-04-05,1,0.9293648103113492
2017-04-06,0,
2017-04-07,0,
2017-04-10,1,21.021380379518884
2017-04-11,0,
2017-04-12,0,
2017-04-13,0,
2017-04-14,0,
2017-04-17,1,38.530756351553606
2017-04-18,0,
2017-04-19,0,
2017-04-20,0,
2017-04-21,0,
2017-04-24,1,-9.655437029272662
2017-04-25,0,
2017-04-26,0,
2017-04-27,0,
2017-04-28,0,
2017-05-02,1,-7.840649351035536
2017-05-03,0,
2017-05-04,0,
2017-05-05,0,
2017-05-08,1,1.7769192107852723
2017-05-09,0,
2017-05-10,0,
2017-05-11,0,
2017-05-12,0,
2017-05-15,1,11.112593491267226
2017-05-16,0,
2017-05-17,0,
2017-05-18,0,
2017-05-19,0,
2017-05-22,1,10.766267118398957
2017-05-23,0,
2017-05-24,0,
2017-05-25,0,
2017-05-26,0,
2017-05-31,1,-6.025386052879735
2017-06-01,0,
2017-06-02,0,
2017-06-05,1,0.8819851647012406
2017-06-06,0,
2017-06-07,0,
2017-06-08,0,
2017-06-09,0,
2017-06-12,1,40.907206122535754
2017-06-13,0,
2017-06-14,0,
2017-06-15,0,
2017-06-16,0,
2017-06-19,1,39.393612961731776
2017-06-20,0,
2017-06-21,0,
2017-06-22,0,
2017-06-23,0,
2017-06-26,1,40.68017140479859
2017-06-27,0,
2017-06-28,0,
2017-06-29,0,
2017-06-30,0,
2017-07-03,1,39.34506383622369
2017-07-04,0,
2017-07-05,0,
2017-07-06,0,
2017-07-07,0,
2017-07-10,1,39.37961858522296
2017-07-11,0,
2017-07-12,0,
2017-07-13,0,
2017-07-14,0,
2017-07-17,1,42.981121203092584
2017-07-18,0,
2017-07-19,0,
2017-07-20,0,
2017-07-21,0,
2017-07-24,1,39.12663320415244
2017-07-25,0,
2017-07-26,0,
2017-07-27,0,
2017-07-28,0,
2017-07-31,1,39.16410006799855
2017-08-01,0,
2017-08-02,0,
2017-08-03,0,
2017-08-04,0,
2017-08-07,1,42.05938068381773
2017-08-08,0,
2017-08-09,0,
2017-08-10,0,
2017-08-11,0,
2017-08-14,1,-0.701750125020765
2017-08-15,0,
2017-08-16,0,
2017-08-17,0,
2017-08-18,0,
2017-08-21,1,3.178425474509647
2017-08-22,0,
2017-08-23,0,
2017-08-24,0,
2017-08-25,0,
2017-08-28,1,-1.8199447901080326
2017-08-29,0,
2017-08-30,0,
2017-08-31,0,
2017-09-01,0,
2017-09-04,1,31.103860613216426
2017-09-05,0,
2017-09-06,0,
2017-09-07,0,
2017-09-08,0,
2017-09-11,1,40.84004261497053
2017-09-12,0,
2017-09-13,0,
2017-09-14,0,
2017-09-15,0,
2017-09-18,1,41.35548135616118
2017-09-19,0,
2017-09-20,0,
2017-09-21,0,
2017-09-22,0,
2017-09-25,1,29.85953267622537
2017-09-26,0,
2017-09-27,0,
2017-09-28,0,
2017-09-29,0,
2017-10-09,1,0.20766649366140566
2017-10-10,0,
2017-10-11,0,
2017-10-12,0,
2017-10-13,0,
2017-10-16,1,23.966908401303037
2017-10-17,0,
2017-10-18,0,
2017-10-19,0,
2017-10-20,0,
2017-10-23,1,39.187046788078746
2017-10-24,0,
2017-10-25,0,
2017-10-26,0,
2017-10-27,0,
2017-10-30,1,47.14609303946918
2017-10-31,0,
2017-11-01,0,
2017-11-02,0,
2017-11-03,0,
2017-11-06,1,42.52296245949788
2017-11-07,0,
2017-11-08,0,
2017-11-09,0,
2017-11-10,0,
2017-11-13,1,43.67614208965155
2017-11-14,0,
2017-11-15,0,
2017-11-16,0,
2017-11-17,0,
2017-11-20,1,43.13715329014408
2017-11-21,0,
2017-11-22,0,
2017-11-23,0,
2017-11-24,0,
2017-11-27,1,45.515383371317824
2017-11-28,0,
2017-11-29,0,
2017-11-30,0,
2017-12-01,0,
2017-12-04,1,0.5030196223589892
2017-12-05,0,
2017-12-06,0,
2017-12-07,0,
2017-12-08,0,
2017-12-11,1,-4.000829621102268
2017-12-12,0,
2017-12-13,0,
2017-12-14,0,
2017-12-15,0,
2017-12-18,1,5.075103803554392
2017-12-19,0,
2017-12-20,0,
2017-12-21,0,
2017-12-22,0,
2017-12-25,1,4.885824569639212
2017-12-26,0,
2017-12-27,0,
2017-12-28,0,
2017-12-29,0,
2018-01-02,1,9.746945953161156
2018-01-03,0,
2018-01-04,0,
2018-01-05,0,
2018-01-08,1,4.617609338904888
2018-01-09,0,
2018-01-10,0,
2018-01-11,0,
2018-01-12,0,
2018-01-15,1,43.99476220371014
2018-01-16,0,
2018-01-17,0,
2018-01-18,0,
2018-01-19,0,
2018-01-22,1,44.755980561890134
2018-01-23,0,
2018-01-24,0,
2018-01-25,0,
2018-01-26,0,
2018-01-29,1,44.16023245314416
2018-01-30,0,
2018-01-31,0,
2018-02-01,0,
2018-02-02,0,
2018-02-05,1,37.198019890358566
2018-02-06,0,
2018-02-07,0,
2018-02-08,0,
2018-02-09,0,
2018-02-12,1,-15.212964744806936
2018-02-13,0,
2018-02-14,0,
2018-02-22,1,-3.6584371209772835
2018-02-23,0,
2018-02-26,1,1.1981646921511122
2018-02-27,0,
2018-02-28,0,
2018-03-01,0,
2018-03-02,0,
2018-03-05,1,11.600326371133253
2018-03-06,0,
2018-03-07,0,
2018-03-08,0,
2018-03-09,0,
2018-03-12,1,12.26013663909853
2018-03-13,0,
2018-03-14,0,
2018-03-15,0,
2018-03-16,0,
2018-03-19,1,10.834749991468033
2018-03-20,0,
2018-03-21,0,
2018-03-22,0,
2018-03-23,0,
2018-03-26,1,-1.9113168602565174
2018-03-27,0,
2018-03-28,0,
2018-03-29,0,
2018-03-30,0,
2018-04-02,1,-0.21872564269266825
2018-04-03,0,
2018-04-04,0,
2018-04-09,1,11.587625280461683
2018-04-10,0,
2018-04-11,0,
2018-04-12,0,
2018-04-13,0,
2018-04-16,1,14.086753861489745
2018-04-17,0,
2018-04-18,0,
2018-04-19,0,
2018-04-20,0,
2018-04-23,1,22.04254526665824
2018-04-24,0,
2018-04-25,0,
2018-04-26,0,
2018-04-27,0,
2018-05-02,1,19.46987543385096
2018-05-03,0,
2018-05-04,0,
2018-05-07,1,15.052473549475481
2018-05-08,0,
2018-05-09,0,
2018-05-10,0,
2018-05-11,0,
2018-05-14,1,-5.2782782443546825
2018-05-15,0,
2018-05-16,0,
2018-05-17,0,
2018-05-18,0,
2018-05-21,1,-2.246482320250921
2018-05-22,0,
2018-05-23,0,
2018-05-24,0,
2018-05-25,0,
2018-05-28,1,7.4502362061673155
2018-05-29,0,
2018-05-30,0,
2018-05-31,0,
2018-06-01,0,
2018-06-04,1,-10.845316773683821
2018-06-05,0,
2018-06-06,0,
2018-06-07,0,
2018-06-08,0,
2018-06-11,1,2.4340298694026217
2018-06-12,0,
2018-06-13,0,
2018-06-14,0,
2018-06-15,0,
2018-06-19,1,8.806323459940973
2018-06-20,0,
2018-06-21,0,
2018-06-22,0,
2018-06-25,1,15.864838047639081
2018-06-26,0,
2018-06-27,0,
2018-06-28,0,
2018-06-29,0,
2018-07-02,1,18.25731045657825
2018-07-03,0,
2018-07-04,0,
2018-07-05,0,
2018-07-06,0,
2018-07-09,1,10.408505735576426
2018-07-10,0,
2018-07-11,0,
2018-07-12,0,
2018-07-13,0,
2018-07-16,1,12.245232672511518
2018-07-17,0,
2018-07-18,0,
2018-07-19,0,
2018-07-20,0,
2018-07-23,1,17.9485673649447
