trade_date,Position_Changing,Factor
2015-03-02,1,429.90074630796096
2015-03-03,0,
2015-03-04,0,
2015-03-05,0,
2015-03-06,0,
2015-03-09,1,484.12351193505776
2015-03-10,0,
2015-03-11,0,
2015-03-12,0,
2015-03-13,0,
2015-03-16,1,112.8378615830188
2015-03-17,0,
2015-03-18,0,
2015-03-19,0,
2015-03-20,0,
2015-03-23,1,952.60201805361
2015-03-24,0,
2015-03-25,0,
2015-03-26,0,
2015-03-27,0,
2015-03-30,1,1348.129663488272
2015-03-31,0,
2015-04-01,0,
2015-04-02,0,
2015-04-03,0,
2015-04-07,1,1009.513481805956
2015-04-08,0,
2015-04-09,0,
2015-04-10,0,
2015-04-13,1,1236.737314841458
2015-04-14,0,
2015-04-15,0,
2015-04-16,0,
2015-04-17,0,
2015-04-20,1,1591.7030880045963
2015-04-21,0,
2015-04-22,0,
2015-04-23,0,
2015-04-24,0,
2015-04-27,1,2184.555805062159
2015-04-28,0,
2015-04-29,0,
2015-04-30,0,
2015-05-04,1,1415.480897609828
2015-05-05,0,
2015-05-06,0,
2015-05-07,0,
2015-05-08,0,
2015-05-11,1,697.5703875334617
2015-05-12,0,
2015-05-13,0,
2015-05-14,0,
2015-05-15,0,
2015-05-18,1,726.6106326268306
2015-05-19,0,
2015-05-20,0,
2015-05-21,0,
2015-05-22,0,
2015-05-25,1,1190.048113950861
2015-05-26,0,
2015-05-27,0,
2015-05-28,0,
2015-05-29,0,
2015-06-01,1,1095.8151178664964
2015-06-02,0,
2015-06-03,0,
2015-06-04,0,
2015-06-05,0,
2015-06-08,1,669.9646262851511
2015-06-09,0,
2015-06-10,0,
2015-06-11,0,
2015-06-12,0,
2015-06-15,1,2237.920432732126
2015-06-16,0,
2015-06-17,0,
2015-06-18,0,
2015-06-19,0,
2015-06-23,1,1648.5040798443042
2015-06-24,0,
2015-06-25,0,
2015-06-26,0,
2015-06-29,1,1107.1008389805302
2015-06-30,0,
2015-07-01,0,
2015-07-02,0,
2015-07-03,0,
2015-07-06,1,491.098376702795
2015-07-07,0,
2015-07-08,0,
2015-07-09,0,
2015-07-10,0,
2015-07-13,1,568.0523453290343
2015-07-14,0,
2015-07-15,0,
2015-07-16,0,
2015-07-17,0,
2015-07-20,1,606.5573110875243
2015-07-21,0,
2015-07-22,0,
2015-07-23,0,
2015-07-24,0,
2015-07-27,1,179.77008359401293
2015-07-28,0,
2015-07-29,0,
2015-07-30,0,
2015-07-31,0,
2015-08-03,1,79.27043691718475
2015-08-04,0,
2015-08-05,0,
2015-08-06,0,
2015-08-07,0,
2015-08-10,1,739.5316194161046
2015-08-11,0,
2015-08-12,0,
2015-08-13,0,
2015-08-14,0,
2015-08-17,1,659.0341041074009
2015-08-18,0,
2015-08-19,0,
2015-08-20,0,
2015-08-21,0,
2015-08-24,1,821.3154086077169
2015-08-25,0,
2015-08-26,0,
2015-08-27,0,
2015-08-28,0,
2015-08-31,1,166.13300907404206
2015-09-01,0,
2015-09-02,0,
2015-09-07,1,115.72434278710294
2015-09-08,0,
2015-09-09,0,
2015-09-10,0,
2015-09-11,0,
2015-09-14,1,405.4596672783398
2015-09-15,0,
2015-09-16,0,
2015-09-17,0,
2015-09-18,0,
2015-09-21,1,-311.08628748320155
2015-09-22,0,
2015-09-23,0,
2015-09-24,0,
2015-09-25,0,
2015-09-28,1,609.0745195550871
2015-09-29,0,
2015-09-30,0,
2015-10-08,1,518.102788255941
2015-10-09,0,
2015-10-12,1,584.3888895281524
2015-10-13,0,
2015-10-14,0,
2015-10-15,0,
2015-10-16,0,
2015-10-19,1,525.6651401419738
2015-10-20,0,
2015-10-21,0,
2015-10-22,0,
2015-10-23,0,
2015-10-26,1,1010.9700520841529
2015-10-27,0,
2015-10-28,0,
2015-10-29,0,
2015-10-30,0,
2015-11-02,1,1015.6014379229441
2015-11-03,0,
2015-11-04,0,
2015-11-05,0,
2015-11-06,0,
2015-11-09,1,2036.2254526953493
2015-11-10,0,
2015-11-11,0,
2015-11-12,0,
2015-11-13,0,
2015-11-16,1,1001.9559739474824
2015-11-17,0,
2015-11-18,0,
2015-11-19,0,
2015-11-20,0,
2015-11-23,1,805.8665931649368
2015-11-24,0,
2015-11-25,0,
2015-11-26,0,
2015-11-27,0,
2015-11-30,1,606.8332771353441
2015-12-01,0,
2015-12-02,0,
2015-12-03,0,
2015-12-04,0,
2015-12-07,1,50.05400528017549
2015-12-08,0,
2015-12-09,0,
2015-12-10,0,
2015-12-11,0,
2015-12-14,1,-48.18896384663513
2015-12-15,0,
2015-12-16,0,
2015-12-17,0,
2015-12-18,0,
2015-12-21,1,596.6514880290473
2015-12-22,0,
2015-12-23,0,
2015-12-24,0,
2015-12-25,0,
2015-12-28,1,461.91820833301944
2015-12-29,0,
2015-12-30,0,
2015-12-31,0,
2016-01-04,1,259.49227850400564
2016-01-05,0,
2016-01-06,0,
2016-01-07,0,
2016-01-08,0,
2016-01-11,1,143.90191139993533
2016-01-12,0,
2016-01-13,0,
2016-01-14,0,
2016-01-15,0,
2016-01-18,1,166.61629992590906
2016-01-19,0,
2016-01-20,0,
2016-01-21,0,
2016-01-22,0,
2016-01-25,1,135.71419288567827
2016-01-26,0,
2016-01-27,0,
2016-01-28,0,
2016-01-29,0,
2016-02-01,1,-20.601422644307135
2016-02-02,0,
2016-02-03,0,
2016-02-04,0,
2016-02-05,0,
2016-02-15,1,-111.86543728151888
2016-02-16,0,
2016-02-17,0,
2016-02-18,0,
2016-02-19,0,
2016-02-22,1,111.51217726137259
2016-02-23,0,
2016-02-24,0,
2016-02-25,0,
2016-02-26,0,
2016-02-29,1,198.18085473000596
2016-03-01,0,
2016-03-02,0,
2016-03-03,0,
2016-03-04,0,
2016-03-07,1,2055.4142566467626
2016-03-08,0,
2016-03-09,0,
2016-03-10,0,
2016-03-11,0,
2016-03-14,1,96.7630856623715
2016-03-15,0,
2016-03-16,0,
2016-03-17,0,
2016-03-18,0,
2016-03-21,1,942.1494576105705
2016-03-22,0,
2016-03-23,0,
2016-03-24,0,
2016-03-25,0,
2016-03-28,1,360.8850119748565
2016-03-29,0,
2016-03-30,0,
2016-03-31,0,
2016-04-01,0,
2016-04-05,1,309.2092647101197
2016-04-06,0,
2016-04-07,0,
2016-04-08,0,
2016-04-11,1,424.71725629159454
2016-04-12,0,
2016-04-13,0,
2016-04-14,0,
2016-04-15,0,
2016-04-18,1,174.05417434053697
2016-04-19,0,
2016-04-20,0,
2016-04-21,0,
2016-04-22,0,
2016-04-25,1,113.82311165122687
2016-04-26,0,
2016-04-27,0,
2016-04-28,0,
2016-04-29,0,
2016-05-03,1,441.26930351484845
2016-05-04,0,
2016-05-05,0,
2016-05-06,0,
2016-05-09,1,300.1860209257495
2016-05-10,0,
2016-05-11,0,
2016-05-12,0,
2016-05-13,0,
2016-05-16,1,208.85970785452994
2016-05-17,0,
2016-05-18,0,
2016-05-19,0,
2016-05-20,0,
2016-05-23,1,139.8854080368187
2016-05-24,0,
2016-05-25,0,
2016-05-26,0,
2016-05-27,0,
2016-05-30,1,341.6344478768832
2016-05-31,0,
2016-06-01,0,
2016-06-02,0,
2016-06-03,0,
2016-06-06,1,566.2794083101596
2016-06-07,0,
2016-06-08,0,
2016-06-13,1,232.54882314604058
2016-06-14,0,
2016-06-15,0,
2016-06-16,0,
2016-06-17,0,
2016-06-20,1,272.1238219417097
2016-06-21,0,
2016-06-22,0,
2016-06-23,0,
2016-06-24,0,
2016-06-27,1,413.96577327579524
2016-06-28,0,
2016-06-29,0,
2016-06-30,0,
2016-07-01,0,
2016-07-04,1,-59.40227511867883
2016-07-05,0,
2016-07-06,0,
2016-07-07,0,
2016-07-08,0,
2016-07-11,1,68.33917246722947
2016-07-12,0,
2016-07-13,0,
2016-07-14,0,
2016-07-15,0,
2016-07-18,1,1139.521630736538
2016-07-19,0,
2016-07-20,0,
2016-07-21,0,
2016-07-22,0,
2016-07-25,1,307.58656579563365
2016-07-26,0,
2016-07-27,0,
2016-07-28,0,
2016-07-29,0,
2016-08-01,1,63.119046479874434
2016-08-02,0,
2016-08-03,0,
2016-08-04,0,
2016-08-05,0,
2016-08-08,1,130.01364705630303
2016-08-09,0,
2016-08-10,0,
2016-08-11,0,
2016-08-12,0,
2016-08-15,1,162.7453874437842
2016-08-16,0,
2016-08-17,0,
2016-08-18,0,
2016-08-19,0,
2016-08-22,1,843.2628581508161
2016-08-23,0,
2016-08-24,0,
2016-08-25,0,
2016-08-26,0,
2016-08-29,1,578.9297586256597
2016-08-30,0,
2016-08-31,0,
2016-09-01,0,
2016-09-02,0,
2016-09-05,1,459.962400689482
2016-09-06,0,
2016-09-07,0,
2016-09-08,0,
2016-09-09,0,
2016-09-12,1,277.88380690441227
2016-09-13,0,
2016-09-14,0,
2016-09-19,1,257.65789019973386
2016-09-20,0,
2016-09-21,0,
2016-09-22,0,
2016-09-23,0,
2016-09-26,1,583.1440137768229
2016-09-27,0,
2016-09-28,0,
2016-09-29,0,
2016-09-30,0,
2016-10-10,1,468.6422339103133
2016-10-11,0,
2016-10-12,0,
2016-10-13,0,
2016-10-14,0,
2016-10-17,1,11.478329949700509
2016-10-18,0,
2016-10-19,0,
2016-10-20,0,
2016-10-21,0,
2016-10-24,1,571.1826679187566
2016-10-25,0,
2016-10-26,0,
2016-10-27,0,
2016-10-28,0,
2016-10-31,1,1383.266019372396
2016-11-01,0,
2016-11-02,0,
2016-11-03,0,
2016-11-04,0,
2016-11-07,1,1620.6578371870773
2016-11-08,0,
2016-11-09,0,
2016-11-10,0,
2016-11-11,0,
2016-11-14,1,2426.8556976419836
2016-11-15,0,
2016-11-16,0,
2016-11-17,0,
2016-11-18,0,
2016-11-21,1,860.2535777410677
2016-11-22,0,
2016-11-23,0,
2016-11-24,0,
2016-11-25,0,
2016-11-28,1,1278.8917965004068
2016-11-29,0,
2016-11-30,0,
2016-12-01,0,
2016-12-02,0,
2016-12-05,1,2077.314534146459
2016-12-06,0,
2016-12-07,0,
2016-12-08,0,
2016-12-09,0,
2016-12-12,1,605.6409736497026
2016-12-13,0,
2016-12-14,0,
2016-12-15,0,
2016-12-16,0,
2016-12-19,1,89.69270089294116
2016-12-20,0,
2016-12-21,0,
2016-12-22,0,
2016-12-23,0,
2016-12-26,1,355.3673050427762
2016-12-27,0,
2016-12-28,0,
2016-12-29,0,
2016-12-30,0,
2017-01-03,1,738.3433591046389
2017-01-04,0,
2017-01-05,0,
2017-01-06,0,
2017-01-09,1,795.8216401370395
2017-01-10,0,
2017-01-11,0,
2017-01-12,0,
2017-01-13,0,
2017-01-16,1,412.3813901039638
2017-01-17,0,
2017-01-18,0,
2017-01-19,0,
2017-01-20,0,
2017-01-23,1,340.10879940650153
2017-01-24,0,
2017-01-25,0,
2017-01-26,0,
2017-02-03,1,349.08138696493654
2017-02-06,1,111.88906488081534
2017-02-07,0,
2017-02-08,0,
2017-02-09,0,
2017-02-10,0,
2017-02-13,1,810.5805018855101
2017-02-14,0,
2017-02-15,0,
2017-02-16,0,
2017-02-17,0,
2017-02-20,1,863.7023511345055
2017-02-21,0,
2017-02-22,0,
2017-02-23,0,
2017-02-24,0,
2017-02-27,1,358.00340709626755
2017-02-28,0,
2017-03-01,0,
2017-03-02,0,
2017-03-03,0,
2017-03-06,1,-95.49119222161785
2017-03-07,0,
2017-03-08,0,
2017-03-09,0,
2017-03-10,0,
2017-03-13,1,99.1275173492348
2017-03-14,0,
2017-03-15,0,
2017-03-16,0,
2017-03-17,0,
2017-03-20,1,153.36940634700545
2017-03-21,0,
2017-03-22,0,
2017-03-23,0,
2017-03-24,0,
2017-03-27,1,313.85179421098405
2017-03-28,0,
2017-03-29,0,
2017-03-30,0,
2017-03-31,0,
2017-04-05,1,338.0941725470469
2017-04-06,0,
2017-04-07,0,
2017-04-10,1,1626.0252292999585
2017-04-11,0,
2017-04-12,0,
2017-04-13,0,
2017-04-14,0,
2017-04-17,1,2311.386816063033
2017-04-18,0,
2017-04-19,0,
2017-04-20,0,
2017-04-21,0,
2017-04-24,1,811.039336744513
2017-04-25,0,
2017-04-26,0,
2017-04-27,0,
2017-04-28,0,
2017-05-02,1,229.3309057887447
2017-05-03,0,
2017-05-04,0,
2017-05-05,0,
2017-05-08,1,331.6554027450886
2017-05-09,0,
2017-05-10,0,
2017-05-11,0,
2017-05-12,0,
2017-05-15,1,361.2204537716767
2017-05-16,0,
2017-05-17,0,
2017-05-18,0,
2017-05-19,0,
2017-05-22,1,932.0353082560789
2017-05-23,0,
2017-05-24,0,
2017-05-25,0,
2017-05-26,0,
2017-05-31,1,199.36102977379403
2017-06-01,0,
2017-06-02,0,
2017-06-05,1,76.96710647806177
2017-06-06,0,
2017-06-07,0,
2017-06-08,0,
2017-06-09,0,
2017-06-12,1,15.074776321599476
2017-06-13,0,
2017-06-14,0,
2017-06-15,0,
2017-06-16,0,
2017-06-19,1,120.08344759876155
2017-06-20,0,
2017-06-21,0,
2017-06-22,0,
2017-06-23,0,
2017-06-26,1,516.6712381026388
2017-06-27,0,
2017-06-28,0,
2017-06-29,0,
2017-06-30,0,
2017-07-03,1,262.60674815875643
2017-07-04,0,
2017-07-05,0,
2017-07-06,0,
2017-07-07,0,
2017-07-10,1,220.32895995530652
2017-07-11,0,
2017-07-12,0,
2017-07-13,0,
2017-07-14,0,
2017-07-17,1,1007.5299615505139
2017-07-18,0,
2017-07-19,0,
2017-07-20,0,
2017-07-21,0,
2017-07-24,1,526.5821170978709
2017-07-25,0,
2017-07-26,0,
2017-07-27,0,
2017-07-28,0,
2017-07-31,1,142.1855455189952
2017-08-01,0,
2017-08-02,0,
2017-08-03,0,
2017-08-04,0,
2017-08-07,1,1032.0600008233205
2017-08-08,0,
2017-08-09,0,
2017-08-10,0,
2017-08-11,0,
2017-08-14,1,462.9000252483419
2017-08-15,0,
2017-08-16,0,
2017-08-17,0,
2017-08-18,0,
2017-08-21,1,269.6447305624131
2017-08-22,0,
2017-08-23,0,
2017-08-24,0,
2017-08-25,0,
2017-08-28,1,66.55240741652196
2017-08-29,0,
2017-08-30,0,
2017-08-31,0,
2017-09-01,0,
2017-09-04,1,848.2806635243378
2017-09-05,0,
2017-09-06,0,
2017-09-07,0,
2017-09-08,0,
2017-09-11,1,841.3568848622303
2017-09-12,0,
2017-09-13,0,
2017-09-14,0,
2017-09-15,0,
2017-09-18,1,653.473167923832
2017-09-19,0,
2017-09-20,0,
2017-09-21,0,
2017-09-22,0,
2017-09-25,1,240.54804323003148
